relation_id,source_entity,target_entity,relation_type,confidence,attributes,source_file,content_hash,create_time
R_d4b9ffde,径向分力,车削毛刺,参数控制关系,0.8,"{""direction"": ""正向"", ""strength"": ""中"", ""context"": ""径向分力大小影响毛刺高度""}",大批量精密加工滑动轴承中毛刺的抑制与形成机理研究_谷雨.pdf,d4b9ffde640b5cf27c14f1bce2632f1f,2025-07-26T10:46:25.337048
R_2d927523,负剪切角,车削毛刺,参数控制关系,0.75,"{""direction"": ""正向"", ""strength"": ""弱"", ""context"": ""负剪切角增大导致毛刺尺寸增大""}",大批量精密加工滑动轴承中毛刺的抑制与形成机理研究_谷雨.pdf,2d9275231cc49bfcab3c8cd692b34fd9,2025-07-26T10:46:25.337048
R_03a883fc,混插板条水润滑滑动轴承,板条轴瓦,产品-零件包含,0.95,"{""direction"": ""包含"", ""strength"": ""强"", ""context"": ""轴承由板条轴瓦拼装而成""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,03a883fcf61b39a6c059975955bac552,2025-07-26T10:48:25.661874
R_48a58319,双层减振式可倾瓦水润滑滑动轴承,减震层,产品-零件包含,0.95,"{""direction"": ""包含"", ""strength"": ""强"", ""context"": ""轴承包含减震层""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,48a583199ba8a2fa150380718fd1c65d,2025-07-26T10:48:25.661874
R_4c9aea1e,离心薄层包覆工艺,离心铸造机,工序-设备使用,0.95,"{""direction"": ""使用"", ""strength"": ""强"", ""context"": ""工艺使用离心铸造机""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,4c9aea1e21a09c6b07786ead9a546c2b,2025-07-26T10:48:25.661874
R_7077c303,多层层合技术,NDI工程弹性体材料,工序-材料使用,0.95,"{""direction"": ""使用"", ""strength"": ""强"", ""context"": ""工艺使用弹性体材料""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,7077c303a8aa0f049dabc81715e93a31,2025-07-26T10:48:25.661874
R_f1bf35c1,轻质聚合物基耐磨材料,生态友好型水润滑滑动轴承,材料-产品应用,0.95,"{""direction"": ""应用于"", ""strength"": ""强"", ""context"": ""材料用于制造轴承""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,f1bf35c1709c97f8e61a3300d975f855,2025-07-26T10:48:25.661874
R_23e00fe2,工程弹性体合金材料,IPN技术合成,材料-工艺制备,0.95,"{""direction"": ""通过"", ""strength"": ""强"", ""context"": ""材料通过IPN技术合成""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,23e00fe2bd9cc1b1fdc8044082dd49c9,2025-07-26T10:48:25.661874
R_148bf996,补强芳纶纤维,表面活化改性,材料-工艺处理,0.95,"{""direction"": ""经过"", ""strength"": ""强"", ""context"": ""材料经过表面活化处理""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,148bf996c1bf8360154b1af07f1068d3,2025-07-26T10:48:25.661874
R_863a7f94,高强高模高密度聚乙烯纤维,表面活化改性,材料-工艺处理,0.95,"{""direction"": ""经过"", ""strength"": ""强"", ""context"": ""材料经过表面活化处理""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,863a7f9497152063d0f1921cdcbe0790,2025-07-26T10:48:25.661874
R_e4efb416,双层减振降噪结构技术,减震层,工艺-零件加工,0.95,"{""direction"": ""加工"", ""strength"": ""强"", ""context"": ""工艺加工减震层""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,e4efb4165a1c50b384b1360a63c69f05,2025-07-26T10:48:25.661874
R_aee4d5d6,耐磨性能,板条轴瓦,质量-零件特性,0.95,"{""direction"": ""属于"", ""strength"": ""强"", ""context"": ""轴瓦具有耐磨性能""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,aee4d5d64a941c20ab3ef2dc9f6a72e2,2025-07-26T10:48:25.661874
R_d55f7541,干启动,偏磨,质量-缺陷关联,0.95,"{""direction"": ""导致"", ""strength"": ""中"", ""context"": ""干启动可能导致偏磨""}",生态友好型水润滑滑动轴承在鸦雀尾泵站中的应用_胡绪宝.pdf,d55f75417258108eaf529d0fad2e720b,2025-07-26T10:48:25.661874
R_25458319,热压成型,PEEK基复合材料,工序-材料使用,0.97,"{""direction"": ""加工"", ""strength"": ""强"", ""context"": ""用于制备复合材料""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,25458319f0407ecd17cb5f35dc658fe8,2025-07-26T10:49:43.001565
R_ef7748b4,正交试验,PTFE/CF/MoS2配比,工艺-参数控制,0.96,"{""direction"": ""优化"", ""strength"": ""中"", ""context"": ""确定最佳添加剂比例""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,ef7748b4ec4b6edf0ee45fc7c86d61c6,2025-07-26T10:49:43.001565
R_90fca9e0,多功能高温热压烧结炉,热压成型,设备-工序执行,0.98,"{""direction"": ""执行"", ""strength"": ""强"", ""context"": ""用于复合材料成型""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,90fca9e002b3909785aa6c208acd0f4f,2025-07-26T10:49:43.001565
R_2c9ed06f,扫描电子显微镜,磨损表面形貌,检测-缺陷发现,0.95,"{""direction"": ""分析"", ""strength"": ""中"", ""context"": ""观察磨损机理""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,2c9ed06fc297957295601109c9e57fe7,2025-07-26T10:49:43.001565
R_cdc9f7a1,PTFE,摩擦系数,材料-性能参数,0.94,"{""direction"": ""影响"", ""strength"": ""中"", ""context"": ""5%添加量最佳""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,cdc9f7a1705a77c5174f3bf6a3dca6bf,2025-07-26T10:49:43.001565
R_17c742b0,碳纤维,拉伸强度,材料-性能参数,0.96,"{""direction"": ""增强"", ""strength"": ""强"", ""context"": ""提高力学性能""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,17c742b02601c881839023a63a55d9b0,2025-07-26T10:49:43.001565
R_a88df6e5,二硫化钼,磨损量,材料-性能参数,0.93,"{""direction"": ""降低"", ""strength"": ""中"", ""context"": ""改善耐磨性能""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,a88df6e56d25e41098fa258bbd8d9a38,2025-07-26T10:49:43.001565
R_01a608cd,热压成型,390℃/40MPa,工序-参数控制,0.97,"{""direction"": ""设定"", ""strength"": ""强"", ""context"": ""关键工艺参数""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,01a608cd94a2b7c418cb064a8f87518e,2025-07-26T10:49:43.001565
R_9b29e66d,正交试验,摩擦磨损性能,工艺-质量控制,0.95,"{""direction"": ""优化"", ""strength"": ""中"", ""context"": ""性能测试与分析""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,9b29e66d8a409ec5e7226ba828bb2c8b,2025-07-26T10:49:43.001565
R_516bd7d4,模压成型工艺,10 号系列试样,工艺加工关系,0.95,"{""direction"": ""工艺-产品"", ""strength"": ""强"", ""context"": ""用于制备试样""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,516bd7d423ebae9a03ef02fef3380cd3,2025-07-26T10:49:43.001565
R_e12874b2,模压成型工艺,11 号系列试样,工艺加工关系,0.95,"{""direction"": ""工艺-产品"", ""strength"": ""强"", ""context"": ""用于制备试样""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,e12874b290076eaca64fd37d021be1c0,2025-07-26T10:49:43.001565
R_14531b68,载荷,摩擦系数,参数控制关系,0.9,"{""direction"": ""参数-性能"", ""strength"": ""中"", ""context"": ""载荷增大导致摩擦系数增大""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,14531b68ad13e1dc8e9dba943fff4fe3,2025-07-26T10:49:43.001565
R_2064cdb8,转速,摩擦系数,参数控制关系,0.9,"{""direction"": ""参数-性能"", ""strength"": ""中"", ""context"": ""转速增大导致摩擦系数增大""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,2064cdb8998379d59d82a1be8cc48171,2025-07-26T10:49:43.001565
R_4156deec,干摩擦条件,磨合期阶段,质量控制关系,0.85,"{""direction"": ""条件-特征"", ""strength"": ""中"", ""context"": ""干摩擦条件下出现的磨损特征""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,4156deec6ae8dd09b47cf8cc56d5d4f6,2025-07-26T10:49:43.001565
R_64b75415,海水润滑条件,转移膜,质量控制关系,0.85,"{""direction"": ""条件-特征"", ""strength"": ""中"", ""context"": ""海水润滑条件下形成的保护层""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,64b7541589ef0f01f3f4cef2d3b44996,2025-07-26T10:49:43.001565
R_a3928e72,PTFE,PEEK 复合材料,工艺使用关系,0.9,"{""direction"": ""材料-产品"", ""strength"": ""强"", ""context"": ""作为填料使用""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,a3928e7255240751127fe95437af0bef,2025-07-26T10:49:43.001565
R_e1b809e6,CF,PEEK 复合材料,工艺使用关系,0.9,"{""direction"": ""材料-产品"", ""strength"": ""强"", ""context"": ""作为填料使用""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,e1b809e63b3393626d15ee4711f38004,2025-07-26T10:49:43.001565
R_aeb9d970,MoS2,PEEK 复合材料,工艺使用关系,0.9,"{""direction"": ""材料-产品"", ""strength"": ""强"", ""context"": ""作为填料使用""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,aeb9d9708e0279340587b3e307c6feaf,2025-07-26T10:49:43.001565
R_43b1c9e7,10 号系列试样,11 号系列试样,层次包含关系,0.8,"{""direction"": ""同类产品"", ""strength"": ""弱"", ""context"": ""不同配方的同类试样""}",舰船用滑动轴承轴瓦PEEK基复合材料制备及其性能研究_邓争荣.pdf,43b1c9e7ca9b8008c899d9ae59cee606,2025-07-26T10:49:43.001565
R_32f70df0,激光熔覆,滑动轴承,工艺加工关系,0.95,"{""direction"": ""工艺应用于产品"", ""strength"": ""强"", ""context"": ""用于提高滑动轴承的表面硬度和耐磨性""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,32f70df06b7efc40d41c7326a882d30b,2025-07-26T10:54:35.184126
R_f076a3c4,TｉC－TｉB２增强Cｏ基复合涂层,滑动轴承,工艺使用关系,0.9,"{""direction"": ""材料用于产品"", ""strength"": ""强"", ""context"": ""作为滑动轴承的表面涂层""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,f076a3c49bf0c2ce5073187e3b9960ef,2025-07-26T10:54:35.184126
R_16e45689,工业级半导体激光器,激光熔覆,设备-工序执行,0.9,"{""direction"": ""设备执行工艺"", ""strength"": ""强"", ""context"": ""用于进行激光熔覆工艺""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,16e45689b1e14605521a4029288964bd,2025-07-26T10:54:35.185127
R_5dfbbaeb,钴基合金粉（KF－Co50）,激光熔覆,工序-材料使用,0.9,"{""direction"": ""工艺使用材料"", ""strength"": ""强"", ""context"": ""作为熔覆层金属基体""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,5dfbbaebb64d39a04a6cd1f0bbbd7928,2025-07-26T10:54:35.185127
R_4a3d2202,TｉO２、Aｌ、B４C混合粉末,激光熔覆,工序-材料使用,0.9,"{""direction"": ""工艺使用材料"", ""strength"": ""强"", ""context"": ""用于制备TｉC、TｉB２陶瓷混合粉末材料""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,4a3d22023585db56a04b1c382475db72,2025-07-26T10:54:35.185127
R_40f37556,氩气,激光熔覆,工序-材料使用,0.8,"{""direction"": ""工艺使用材料"", ""strength"": ""中"", ""context"": ""作为保护气体""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,40f37556886d71e7d804c1b246a84142,2025-07-26T10:54:35.185127
R_9041d777,3mm/s,激光熔覆,工序-参数控制,0.9,"{""direction"": ""工艺控制参数"", ""strength"": ""强"", ""context"": ""扫描速度""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,9041d77787de0fe8c8d4efda4cd6d124,2025-07-26T10:54:35.185127
R_136adb38,φ3mm,激光熔覆,工序-参数控制,0.9,"{""direction"": ""工艺控制参数"", ""strength"": ""强"", ""context"": ""光斑直径""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,136adb3886dfa87dd373da41ad9dd53b,2025-07-26T10:54:35.185127
R_7d0bbe30,15mm～20mm,激光熔覆,工序-参数控制,0.9,"{""direction"": ""工艺控制参数"", ""strength"": ""强"", ""context"": ""激光器距离熔覆表面""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,7d0bbe306112bf273bede2210f02ca97,2025-07-26T10:54:35.185127
R_caf0fe71,TｉC－TｉB２增强Cｏ基复合涂层,790HV0.2,材料-性能参数,0.95,"{""direction"": ""材料影响性能"", ""strength"": ""强"", ""context"": ""提高硬度""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,caf0fe718a5e05653082ef0d4a4ea08c,2025-07-26T10:54:35.185127
R_2447506e,TｉC－TｉB２增强Cｏ基复合涂层,0.001g,材料-性能参数,0.9,"{""direction"": ""材料影响性能"", ""strength"": ""强"", ""context"": ""提高耐磨性""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,2447506e810915f457fe6f6b282a0e8d,2025-07-26T10:54:35.185208
R_28045b11,石墨滑动轴承,燃油泵,产品-零件包含,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""石墨滑动轴承是燃油泵的组成部分""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,28045b11062ff5fdc6b2e1459b057c25,2025-07-26T11:01:38.687502
R_8abcd660,燃油泵,蜗壳,产品-零件包含,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""蜗壳是燃油泵的组成部分""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,8abcd6601196b9b5b91711f134488cc1,2025-07-26T11:01:38.687502
R_e95f85b5,燃油泵,壳体,产品-零件包含,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""壳体是燃油泵的组成部分""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,e95f85b5e968e754ff3d607d334ee08c,2025-07-26T11:01:38.687502
R_f6c3cf67,燃油泵,衬套,产品-零件包含,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""衬套是燃油泵的组成部分""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,f6c3cf67eadab92af26773dafc361fc6,2025-07-26T11:01:38.687502
R_4a89cd98,燃油泵,销钉,产品-零件包含,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""销钉是燃油泵的组成部分""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,4a89cd98de210ad8c4391c947cb19911,2025-07-26T11:01:38.687502
R_54faae6c,热装法,温差装配法,工艺方法-包含,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""热装法是温差装配法的一种""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,54faae6cd76f57c6352633eefd9ebef0,2025-07-26T11:01:38.687502
R_24790586,冷装法,温差装配法,工艺方法-包含,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""冷装法是温差装配法的一种""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,24790586646b71a9a99f6284153914da,2025-07-26T11:01:38.687502
R_3ce1439d,研磨,石墨滑动轴承,工步-特征加工,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""研磨用于加工石墨滑动轴承""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,3ce1439df205492f3234811fd501552d,2025-07-26T11:01:38.687502
R_a43e0a1f,车床夹具,数控加工中心,设备-装备使用,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""数控加工中心使用车床夹具""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,a43e0a1f7336aee7647ff3cbcb2bbe3a,2025-07-26T11:01:38.687502
R_696c5311,M234,石墨滑动轴承,材料-产品应用,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""石墨滑动轴承材料为M234""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,696c531193e972836ef29a644f4e0004,2025-07-26T11:01:38.687502
R_e56108fa,200 ℃,热装法,工艺参数-工艺方法,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""热装法的加热温度为200 ℃""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,e56108fa0bd50acd9063a18c7c5f96aa,2025-07-26T11:01:38.687502
R_3e5a4d31,-60 ℃,冷装法,工艺参数-工艺方法,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""冷装法的冷却温度为-60 ℃""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,3e5a4d3182970f245e997b4d6f4d8aae,2025-07-26T11:01:38.687502
R_d08d7f1d,0.05～0.10 mm,石墨滑动轴承,产品特征-产品,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""石墨滑动轴承的过盈量为0.05～0.10 mm""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,d08d7f1db28419b7bfbfea9ea768286d,2025-07-26T11:01:38.687502
R_34759318,0.055～0.10 mm,石墨滑动轴承,产品特征-产品,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""石墨滑动轴承的过盈量为0.055～0.10 mm""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,347593186a7735068bf3b556327558e9,2025-07-26T11:01:38.687502
R_d35ce03b,0.10～0.15 mm,衬套,产品特征-零件,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""衬套的过盈量为0.10～0.15 mm""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,d35ce03b458b3e2c7eb569b949ed2b7d,2025-07-26T11:01:38.687502
R_92e6277c,0.03 mm,石墨滑动轴承,技术指标-产品,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""石墨滑动轴承的跳动量不大于0.03 mm""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,92e6277cbe01224f55e09aea28bb11b7,2025-07-26T11:01:38.687502
